@> 847 atoms and 1 coordinate set(s) were parsed in 0.01s.
/home/nithin/data2/nithin/codex_work/resilient_interface/Upside_Desktop/py/upside_config.py:2403: VisibleDeprecationWarning: dtype(): align should be passed as Python or NumPy boolean but got `align=0`. Did you mean to pass a tuple to create a subarray type? (Deprecated NumPy 2.4)
  ref_state_cor =  np.log(cPickle.load(open(args.reference_state_rama, 'rb'), encoding='latin1'))
invocation: /home/nithin/data2/nithin/codex_work/resilient_interface/Upside_Desktop/obj/upside --duration 10000 --frame-interval 50 --temperature 0.8 --seed 1 .//outputs/trans_cis/2qke_mon.run.up
random seed: 1
.//outputs/trans_cis/2qke_mon.run.up
n_atom 324


0 0.80

Initial potential energy: 59.10
 8501 / 10000 elapsed  0 system 0.80 temp  88.7 hbonds, Rg  15.5 A, potential  -112.56
 8551 / 10000 elapsed  0 system 0.80 temp  92.0 hbonds, Rg  16.0 A, potential  -135.01
 8601 / 10000 elapsed  0 system 0.80 temp  92.8 hbonds, Rg  15.9 A, potential  -114.15
 8651 / 10000 elapsed  0 system 0.80 temp  86.7 hbonds, Rg  16.1 A, potential   -84.62
 8701 / 10000 elapsed  0 system 0.80 temp  80.4 hbonds, Rg  16.2 A, potential   -74.86
 8751 / 10000 elapsed  0 system 0.80 temp  81.8 hbonds, Rg  15.5 A, potential   -65.83
 8801 / 10000 elapsed  0 system 0.80 temp  79.0 hbonds, Rg  15.2 A, potential   -86.87
 8851 / 10000 elapsed  0 system 0.80 temp  93.8 hbonds, Rg  15.5 A, potential  -137.48
 8901 / 10000 elapsed  0 system 0.80 temp  83.4 hbonds, Rg  16.0 A, potential   -84.68
 8951 / 10000 elapsed  0 system 0.80 temp  86.7 hbonds, Rg  16.5 A, potential   -96.27
 9001 / 10000 elapsed  0 system 0.80 temp  92.7 hbonds, Rg  16.5 A, potential  -129.76
 9051 / 10000 elapsed  0 system 0.80 temp  86.4 hbonds, Rg  16.4 A, potential   -99.22
 9101 / 10000 elapsed  0 system 0.80 temp  90.8 hbonds, Rg  15.9 A, potential  -108.76
 9151 / 10000 elapsed  0 system 0.80 temp  88.8 hbonds, Rg  15.9 A, potential  -111.34
 9201 / 10000 elapsed  0 system 0.80 temp  86.6 hbonds, Rg  15.5 A, potential  -135.10
 9251 / 10000 elapsed  0 system 0.80 temp  87.3 hbonds, Rg  15.3 A, potential   -95.05
 9301 / 10000 elapsed  0 system 0.80 temp  88.5 hbonds, Rg  16.4 A, potential  -109.64
 9351 / 10000 elapsed  0 system 0.80 temp  90.9 hbonds, Rg  15.5 A, potential  -128.25
 9401 / 10000 elapsed  0 system 0.80 temp  87.0 hbonds, Rg  15.6 A, potential   -81.81
 9451 / 10000 elapsed  0 system 0.80 temp  85.0 hbonds, Rg  15.2 A, potential  -126.05
 9501 / 10000 elapsed  0 system 0.80 temp  83.6 hbonds, Rg  15.2 A, potential  -104.45
 9551 / 10000 elapsed  0 system 0.80 temp  81.2 hbonds, Rg  15.2 A, potential   -90.62
 9601 / 10000 elapsed  0 system 0.80 temp  86.4 hbonds, Rg  15.2 A, potential  -111.14
 9651 / 10000 elapsed  0 system 0.80 temp  90.0 hbonds, Rg  14.5 A, potential  -109.24
 9701 / 10000 elapsed  0 system 0.80 temp  86.0 hbonds, Rg  15.3 A, potential  -119.30
 9751 / 10000 elapsed  0 system 0.80 temp  85.1 hbonds, Rg  15.1 A, potential  -142.81
 9801 / 10000 elapsed  0 system 0.80 temp  84.2 hbonds, Rg  15.8 A, potential   -90.33
 9851 / 10000 elapsed  0 system 0.80 temp  95.6 hbonds, Rg  15.1 A, potential  -156.15
 9901 / 10000 elapsed  0 system 0.80 temp  90.6 hbonds, Rg  16.0 A, potential  -110.65
 9951 / 10000 elapsed  0 system 0.80 temp  86.6 hbonds, Rg  15.3 A, potential  -142.49


finished in 865.7 seconds (779.09 us/systems/step, 4.2e+04 simulation_time_unit/hour)

avg_kinetic_energy/1.5kT  1.009
Initial structure gen...
python /home/nithin/data2/nithin/codex_work/resilient_interface/Upside_Desktop/py/PDB_to_initial_structure.py ./pdb/2qke_mon.pdb .//inputs/2qke_mon --record-chain-breaks 
Configuring...
Config commandline options:
/home/nithin/data2/nithin/codex_work/resilient_interface/Upside_Desktop/py/upside_config.py --fasta=.//inputs/2qke_mon.fasta --output=.//inputs/2qke_mon.up --initial-structure=.//inputs/2qke_mon.initial.npy --rama-library=/home/nithin/data2/nithin/codex_work/resilient_interface/Upside_Desktop/parameters/common/rama.dat --rama-sheet-mixing-energy=/home/nithin/data2/nithin/codex_work/resilient_interface/Upside_Desktop/parameters/ff_2.1/sheet --trans-cis=trans_cis.dat --hbond-energy=/home/nithin/data2/nithin/codex_work/resilient_interface/Upside_Desktop/parameters/ff_2.1/hbond.h5 --reference-state-rama=/home/nithin/data2/nithin/codex_work/resilient_interface/Upside_Desktop/parameters/common/rama_reference.pkl --rotamer-placement=/home/nithin/data2/nithin/codex_work/resilient_interface/Upside_Desktop/parameters/ff_2.1/sidechain.h5 --dynamic-rotamer-1body --rotamer-interaction=/home/nithin/data2/nithin/codex_work/resilient_interface/Upside_Desktop/parameters/ff_2.1/sidechain.h5 --environment-potential=/home/nithin/data2/nithin/codex_work/resilient_interface/Upside_Desktop/parameters/ff_2.1/environment.h5 --bb-environment-potential=/home/nithin/data2/nithin/codex_work/resilient_interface/Upside_Desktop/parameters/ff_2.1/bb_env.dat --chain-break-from-file=.//inputs/2qke_mon.chain_breaks

n_chains: 1
residues that participate in any double wall potential in uppercase:  maplrktyvlklyvagntPnsvralktlnnilekefkgvyalkvidvlknpqlaeedkilatptlakvlpppvrriigdlsnrekvligldllyeeigdqaeddlgle

hbond, 100 donors, 107 acceptors in sequence


Running...
